1,5600,6388,12068,-1408,-322,36
2,3292,14120,9212,-1168,-545,-46
3,-3424,-12604,9440,3824,336,313
4,-1164,15240,5012,-2160,496,-145
5,-8644,-12108,7508,-1728,-263,609
6,-3584,-12820,10108,-1184,-72,30
0,-2376,16336,4628,35,-199,-97
1,6008,6024,12284,-1376,-485,-18
2,3320,14720,7600,-1200,-895,-90
3,-3756,-12836,9880,3888,252,421
4,-1376,15316,5400,-2192,316,-179
5,-8480,-12528,7972,-1776,-304,582
6,-3124,-13012,10424,-1216,-108,-110
0,-2292,16512,4384,-60,-45,-66
1,6068,5972,12300,-1392,-387,80
2,3708,14372,8892,-1184,-817,-8
3,-3484,-12960,9904,3824,282,338
4,-1364,15224,5280,-2176,210,-178
5,-8536,-12676,7752,-1744,-332,413
6,-2944,-13284,10268,-1248,-4,-107
0,-2400,16264,4448,22,-9,7
1,6096,6040,12480,-1424,-259,240
2,3428,14228,8720,-1200,-182,-19
3,-3468,-13048,9876,3776,531,372
4,-1396,15408,5296,-2176,449,-84
5,-8568,-12636,7660,-1744,-153,292
6,-2960,-13188,10108,-1184,169,-141
0,-2372,16476,4548,177,-23,-7
1,5956,6088,12384,-1392,-219,289
2,3476,14472,8328,-1152,-250,53
3,-3604,-12940,9828,3792,530,346
4,-1344,15332,5612,-2192,407,38
5,-8396,-12464,7680,-1760,-203,242
6,-2992,-12900,10044,-1232,137,-230
0,-2404,16556,4516,56,126,-52
1,5968,6244,12120,-1376,-385,259
2,3404,14688,7568,-1152,-347,185
3,-3460,-12708,9688,3872,271,291
4,-1460,15416,5632,-2192,373,157
5,-8400,-12444,7552,-1776,-394,324
6,-2804,-13172,10252,-1216,-66,-87
0,-2460,16480,4496,-55,53,-80
1,5924,6160,12204,-1376,-442,62
2,3512,14512,8284,-1184,-645,43
3,-3424,-13032,9844,3760,344,334
4,-1588,15260,5328,-2208,324,-95
5,-8524,-12620,7488,-1728,-254,464
6,-2920,-13168,10224,-1232,-7,-31
0,-2420,16368,4500,41,-105,-34
1,5976,6168,12296,-1408,-465,71
2,3412,14564,7884,-1216,-843,-25
3,-3616,-12944,9748,3904,370,428
4,-1384,15356,5496,-2176,370,-5
5,-8368,-12524,7728,-1760,-266,466
6,-3064,-13036,10244,-1200,-30,-81
0,-2380,16532,4408,33,-102,-57
1,6056,6156,12360,-1392,-461,102
2,3656,14484,8236,-1200,-766,87
3,-3604,-12872,9652,3792,278,344
4,-1344,15328,5468,-2176,333,28
5,-8348,-12588,7656,-1728,-345,425
6,-3052,-13076,10212,-1216,-67,-170
0,-2388,16464,4504,-37,54,-93
1,5948,6180,12324,-1392,-491,140
2,3460,14464,8272,-1152,-924,113
3,-3448,-12992,9920,3824,260,383
4,-1404,15340,5508,-2144,265,13
5,-8448,-12708,7808,-1760,-317,411
6,-2788,-13296,10352,-1248,-33,-91
0,-2488,16364,4436,10,-88,-69
1,6052,6316,12264,-1392,-401,93
2,3444,14376,8540,-1200,-733,18
3,-3488,-12972,9844,3792,404,380
4,-1444,15300,5388,-2160,428,-42
5,-8424,-12532,7684,-1728,-233,467
6,-3096,-13060,10124,-1232,26,-54
0,-2392,16476,4528,103,-88,-75
1,6032,6088,12256,-1408,-501,77
2,3696,14524,8104,-1200,-738,110
3,-3592,-12896,9792,3904,308,398
4,-1332,15340,5512,-2176,347,3
5,-8444,-12516,7580,-1760,-322,471
6,-3052,-13100,10220,-1216,-58,-119
0,-2380,16524,4480,-15,22,-87
1,6072,6148,12288,-1408,-488,118
2,3592,14324,8496,-1216,-662,115
3,-3500,-13084,9804,3776,266,403
4,-1408,15280,5220,-2192,347,-25
5,-8500,-12688,7440,-1728,-329,411
6,-2992,-13164,10396,-1232,-58,-121
0,-2480,16392,4524,62,-35,-111
1,6244,6132,12292,-1408,-473,170
2,3292,14376,8284,-1184,-472,97
3,-3516,-13032,9716,3840,300,432
4,-1228,15412,5460,-2176,452,82
5,-8440,-12580,7696,-1728,-308,388
6,-2996,-13112,10080,-1232,-5,-137
0,-2396,16520,4556,41,-10,-100
1,6056,6132,12272,-1376,-476,167
2,3680,14472,8288,-1168,-690,111
3,-3472,-12960,9824,3776,314,413
4,-1392,15308,5492,-2160,378,85
5,-8488,-12564,7616,-1744,-305,365
6,-2972,-13116,10416,-1200,38,-109
0,-2436,16448,4492,39,50,-139
1,6104,6108,12248,-1424,-506,175
2,3652,14436,8364,-1168,-627,143
3,-3476,-12912,9808,3872,342,408
4,-1404,15212,5452,-2176,384,25
5,-8528,-12564,7596,-1776,-237,428
6,-3072,-13172,10076,-1184,30,-85
0,-2436,16440,4476,91,-40,-133
1,5996,6132,12140,-1376,-481,170
2,3460,14396,8388,-1168,-698,63
3,-3572,-12980,9816,3776,385,399
4,-1320,15356,5552,-2192,442,17
5,-8436,-12608,7772,-1760,-226,405
6,-3136,-13164,10380,-1200,59,-64
0,-2436,16468,4500,46,-5,-77
1,6056,6156,12268,-1376,-455,196
2,3352,14296,8560,-1184,-561,81
3,-3648,-12992,9904,3888,397,404
4,-1448,15284,5260,-2176,455,34
5,-8568,-12608,7808,-1776,-234,359
6,-3036,-13052,10284,-1232,102,-54
0,-2472,16356,4456,128,22,-73
1,5964,6052,12308,-1392,-365,205
2,3388,14500,8224,-1184,-392,73
3,-3580,-12864,9696,3840,437,376
4,-1484,15292,5284,-2144,485,-20
5,-8412,-12544,7796,-1760,-256,374
6,-2980,-12904,10232,-1200,92,-110
0,-2500,16508,4500,105,-22,-66
1,5960,6120,12300,-1376,-429,187
2,3320,14464,8140,-1216,-529,50
3,-3488,-12904,9848,3792,435,408
4,-1612,15412,5400,-2176,360,-90
5,-8564,-12540,7752,-1744,-241,430
6,-3028,-13064,10204,-1232,39,-44
0,-2504,16412,4384,76,-59,-63
1,5952,6168,12212,-1392,-453,94
2,3516,14388,8400,-1152,-536,-15
3,-3672,-12928,9816,3872,436,488
4,-1452,15324,5376,-2192,411,-87
5,-8492,-12492,7784,-1728,-251,422
6,-2988,-13044,10268,-1216,39,-83
0,-2436,16516,4452,136,-66,-62
1,5956,6004,12168,-1392,-438,109
2,3480,14548,8184,-1184,-518,79
3,-3680,-12776,9740,3872,297,351
4,-1352,15352,5472,-2208,400,97
5,-8580,-12380,7792,-1776,-344,373
6,-3052,-12984,10204,-1232,-36,-153
0,-2448,16460,4504,12,53,-45
1,5972,6108,12316,-1408,-417,154
2,3492,14540,8132,-1184,-675,146
3,-3548,-12936,9876,3840,297,357
4,-1376,15264,5468,-2160,363,97
5,-8416,-12564,7652,-1776,-304,350
6,-2944,-13172,10228,-1200,-11,-136
0,-2496,16412,4340,28,42,-76
1,5996,6236,12260,-1440,-442,144
2,3472,14488,8364,-1168,-645,94
3,-3336,-12864,9792,3872,352,403
4,-1392,15260,5540,-2144,375,36
5,-8428,-12628,7624,-1776,-294,439
6,-3028,-13160,10384,-1216,-2,-61
0,-2432,16444,4480,64,-46,-87
1,6000,6172,12220,-1408,-449,131
2,3424,14472,8056,-1168,-654,-35
3,-3496,-12796,9740,3776,392,330
4,-1344,15308,5612,-2160,397,-16
5,-8488,-12496,7684,-1744,-272,465
6,-3144,-12980,10232,-1216,-15,-87
0,-2440,16448,4564,7,-31,-90
1,5924,6132,12300,-1408,-518,88
2,3568,14356,8392,-1200,-795,88
3,-3480,-12964,9868,3776,305,414
4,-1268,15360,5284,-2176,313,-72
5,-8424,-12616,7700,-1744,-275,459
6,-3096,-13196,10284,-1216,-12,-84
0,-2476,16340,4592,25,-63,-92
1,6100,6056,12232,-1408,-428,122
2,3456,14316,8612,-1200,-722,80
3,-3612,-13000,9804,3872,427,405
4,-1424,15352,5260,-2192,413,0
5,-8496,-12696,7744,-1744,-237,408
6,-2956,-13112,10168,-1216,58,-100
0,-2432,16472,4568,118,-20,-46
1,6088,6112,12348,-1408,-362,172
2,3496,14244,8560,-1184,-473,132
3,-3572,-13100,9788,3792,504,420
4,-1444,15296,5372,-2144,461,-28
5,-8524,-12560,7784,-1744,-175,297
6,-2916,-13136,10116,-1200,126,-120
0,-2432,16508,4528,173,34,-72
1,6036,6088,12036,-1408,-373,229
2,3596,14544,8236,-1168,-548,105
3,-3568,-12788,9660,3840,393,311
4,-1456,15332,5556,-2192,420,76
5,-8456,-12424,7464,-1744,-270,349
6,-2864,-13012,10172,-1216,-2,-131
0,-2408,16508,4456,37,64,-65
1,6016,6092,12044,-1376,-449,124
2,3664,14496,7952,-1168,-709,101
3,-3488,-12832,9876,3840,329,353
4,-1436,15268,5656,-2144,331,-56
5,-8424,-12536,7592,-1744,-274,436
6,-2956,-13032,10108,-1248,-37,-72
0,-2400,16416,4392,79,-84,-103
1,5944,6112,12296,-1392,-480,75
2,3420,14336,8140,-1184,-645,45
3,-3564,-12972,9792,3760,329,484
4,-1372,15292,5260,-2160,385,-31
5,-8508,-12588,7724,-1744,-251,437
6,-2908,-13084,10408,-1200,26,-110
0,-2360,16456,4520,56,-57,-74
1,6032,6264,12268,-1392,-463,148
2,3396,14424,8220,-1184,-744,47
3,-3560,-12800,9820,3840,332,376
4,-1312,15316,5424,-2224,370,28
5,-8488,-12516,7672,-1760,-283,438
6,-3076,-12956,10244,-1200,-19,-120
0,-2480,16472,4552,-5,-2,-118
1,6024,6228,12268,-1424,-431,149
2,3424,14508,8100,-1168,-836,107
3,-3432,-12904,9916,3824,368,459
4,-1492,15412,5472,-2208,310,41
5,-8408,-12576,7740,-1728,-246,451
6,-2844,-13020,10244,-1216,-37,7
0,-2476,16480,4432,-33,-68,-147
1,5848,6348,12112,-1392,-542,0
2,3628,14440,8212,-1168,-737,100
3,-3256,-12764,9884,3840,227,571
4,-1548,15408,5792,-2192,326,63
5,-8380,-12620,7740,-1760,-249,719
6,-3072,-13192,10244,-1184,-145,229
0,-2372,16432,4512,-179,-217,-195
1,6140,6148,12228,-1424,-586,-64
2,3636,14108,8772,-1184,-774,24
3,-3516,-12992,9884,3872,257,495
4,-1144,15320,5048,-2176,273,-125
5,-8584,-12648,7712,-1744,-222,570
6,-3160,-13176,10252,-1232,-17,49
0,-2340,16252,4400,-26,24,-133
1,6316,5844,12416,-1408,-439,159
2,3156,14172,8740,-1152,-370,206
3,-3608,-13252,9784,3840,487,359
4,-1260,15172,5036,-2192,425,152
5,-8552,-12724,7776,-1776,-157,291
6,-3060,-13260,10304,-1232,184,-154
0,-2468,16452,4496,224,53,-75
1,6000,6040,12356,-1376,-278,258
2,3632,14340,8488,-1168,-341,135
3,-3484,-12852,9812,3824,568,344
4,-1496,15208,5580,-2192,447,-26
5,-8388,-12520,7548,-1744,-148,270
6,-2988,-12952,9972,-1216,144,-171
0,-2468,16516,4580,117,62,-95
1,5764,6212,12236,-1392,-474,211
2,3420,14640,7852,-1184,-590,187
3,-3584,-12636,9664,3792,253,483
4,-1468,15336,5508,-2192,363,162
5,-8332,-12460,7708,-1760,-386,438
6,-2980,-12928,10284,-1200,-123,-107
0,-2476,16484,4372,-82,51,-153
1,5920,6052,12232,-1376,-542,73
2,3376,14416,8264,-1168,-607,189
3,-3608,-13012,9784,3760,280,482
4,-1480,15208,5260,-2176,276,-6
5,-8704,-12620,7700,-1760,-339,467
6,-2952,-13140,10152,-1216,-84,-56
0,-2568,16336,4484,47,-59,-61
1,5900,6036,12268,-1424,-535,79
2,3304,14436,8256,-1200,-796,33
3,-3532,-12936,9744,3872,273,410
4,-1524,15260,5412,-2144,377,42
5,-8496,-12504,7688,-1776,-295,503
6,-3100,-13056,10128,-1216,-49,-39
0,-2512,16520,4536,-27,-124,-116
1,6000,5984,12304,-1392,-540,34
2,3480,14988,7428,-1200,-1220,45
3,-3708,-13028,9728,3776,279,430
4,-1280,15248,5368,-2192,304,-99
5,-8580,-12512,7916,-1760,-279,439
6,-3088,-13048,10176,-1184,-14,-27
0,-2456,16440,4392,-9,-35,-70
1,5940,6120,12400,-1424,-450,73
2,3552,14120,8960,-1200,-618,81
3,-3752,-13104,9780,3872,415,411
4,-1456,15300,5412,-2192,308,59
5,-8604,-12564,7820,-1728,-250,403
6,-3092,-13132,10264,-1248,23,-150
0,-2512,16432,4604,60,52,-48
1,5916,6072,12204,-1392,-437,157
2,3424,14440,8212,-1184,-960,81
3,-3564,-12872,9720,3840,340,367
4,-1524,15224,5560,-2176,379,83
5,-8464,-12616,7684,-1760,-298,381
6,-2972,-13100,10208,-1232,-28,-165
0,-2504,16444,4500,25,-22,-48
1,5892,6160,12276,-1392,-453,112
2,3356,14472,8204,-1168,-857,108
3,-3536,-12916,9692,3776,302,405
4,-1496,15324,5516,-2192,378,78
5,-8468,-12532,7692,-1744,-277,483
6,-2944,-13024,10112,-1216,-49,-61
0,-2488,16396,4492,25,-88,-88
1,6132,5916,12380,-1408,-489,121
2,3400,14300,8652,-1184,-875,45
3,-3692,-13028,9708,3872,311,430
4,-1392,15280,5436,-2160,359,-23
5,-8564,-12464,7640,-1760,-308,458
6,-3148,-13008,9996,-1216,-77,-152
0,-2476,16480,4572,23,-15,-65
1,6084,6056,12236,-1408,-509,81
2,3412,14340,8244,-1184,-1005,151
3,-3484,-12920,9768,3776,163,317
4,-1488,15440,5532,-2160,303,14
5,-8464,-12532,7664,-1760,-395,443
6,-2956,-13064,10352,-1200,-140,-149
0,-2520,16484,4548,-72,-25,-124
1,5968,6204,12304,-1408,-552,40
2,3488,14216,8808,-1200,-974,-22
3,-3536,-13068,9976,3872,243,481
4,-1440,15256,5136,-2176,296,-157
5,-8500,-12588,7676,-1728,-297,498
6,-3056,-13348,10328,-1216,-37,49
0,-2416,16428,4544,45,-91,-69
1,6188,6068,12340,-1408,-445,46
2,3568,14320,8568,-1200,-728,-12
3,-3628,-13020,9808,3776,426,486
4,-1336,15332,5252,-2160,373,15
5,-8600,-12572,7712,-1744,-207,386
6,-3212,-13152,10112,-1216,49,-64
0,-2376,16496,4584,52,36,-70
1,6000,6040,12464,-1424,-391,175
2,3556,14132,8892,-1184,-733,131
3,-3620,-12888,9664,3792,357,396
4,-1316,15288,5420,-2208,367,70
5,-8460,-12548,7544,-1744,-285,316
6,-3116,-13120,10304,-1232,34,-132
0,-2408,16476,4596,41,82,-85
1,6108,6132,12400,-1360,-371,213
2,3516,14308,8484,-1184,-496,159
3,-3512,-12984,9692,3728,428,335
4,-1336,15364,5372,-2128,465,74
5,-8448,-12604,7664,-1744,-257,307
6,-3088,-13168,10004,-1200,58,-155
0,-2484,16428,4496,96,29,-100
