1,5472,9448,9984,-960,-277,-32
2,-632,13456,10204,-400,-1068,-179
3,-6348,-14924,2320,4832,337,397
4,-4708,15248,3828,-1312,177,240
5,-11764,-8772,9804,-1232,-425,13
6,-3344,-12672,11592,-1424,-53,-475
0,-5540,15068,5704,156,-51,443
1,6336,9204,10648,-1024,10,-280
2,-1712,12608,11672,-368,-121,-409
3,-6792,-15356,1980,4848,821,333
4,-4276,15136,3524,-1296,179,50
5,-12028,-8668,9704,-1232,-236,-570
6,-2892,-12480,11636,-1408,413,-249
0,-5552,15304,6080,664,51,868
1,6212,9236,10504,-992,265,-86
2,-1256,13656,9836,-384,-206,-907
3,-6712,-14800,1912,4928,994,197
4,-4632,15456,4088,-1312,187,522
5,-11404,-8312,9460,-1264,-383,-890
6,-2960,-12172,11536,-1408,323,-12
0,-5624,15540,6096,659,105,966
1,5700,9504,10176,-1024,318,-63
2,-200,13688,10164,-384,-369,-775
3,-6516,-15024,2228,4896,780,225
4,-4764,15348,3928,-1264,190,645
5,-11196,-8592,9848,-1264,-429,-576
6,-3016,-11968,11908,-1424,-13,22
0,-5644,15692,6028,426,79,752
1,5920,9776,10160,-992,214,89
2,520,13876,9784,-384,-560,-736
3,-6368,-14892,2160,4944,775,236
4,-4916,15212,3928,-1312,300,365
5,-10980,-8548,9592,-1280,-289,-330
6,-3252,-12124,11460,-1408,-58,-183
0,-5736,15524,6048,319,-50,481
1,5632,9800,10108,-992,-101,-12
2,104,12952,11516,-416,-224,-418
3,-6488,-15080,2348,4848,579,456
4,-4660,15252,3680,-1280,314,116
5,-11296,-8652,9532,-1216,-224,96
6,-3440,-12560,11588,-1424,13,-518
0,-5688,15508,6088,223,-245,389
1,6148,9424,10304,-976,-70,-59
2,-76,14144,9240,-416,-456,-341
3,-6596,-14920,2108,4896,529,465
4,-4640,15276,3948,-1296,352,20
5,-11384,-8452,9652,-1216,-238,204
6,-2648,-12492,11464,-1424,183,-487
0,-5660,15492,6084,230,-228,330
1,6088,9532,10424,-976,-65,28
2,-156,13436,10264,-368,-392,-209
3,-6788,-15300,2132,4896,733,320
4,-4776,15168,3976,-1280,429,-172
5,-11620,-8632,9716,-1248,34,7
6,-2648,-12412,11580,-1408,297,86
0,-5576,15488,6032,339,-47,379
1,5936,9392,10184,-1008,-57,240
2,-44,13396,10376,-384,-851,-113
3,-6664,-14812,1944,4880,667,242
4,-4812,15212,3996,-1280,435,-142
5,-11328,-8372,9640,-1264,-221,58
6,-2848,-12164,11840,-1392,233,284
0,-5592,15644,6092,327,10,275
1,5920,9572,10320,-992,-22,231
2,-556,13416,10652,-416,-654,132
3,-6676,-15184,2176,4896,735,100
4,-4696,15360,3808,-1296,424,80
5,-11472,-8572,9604,-1296,-103,-27
6,-3340,-11928,11476,-1392,74,88
0,-5628,15332,6056,369,160,271
1,6104,9280,10484,-976,-21,332
2,-840,13004,11260,-384,-87,151
3,-6936,-15068,1880,4880,801,-15
4,-4600,15128,3900,-1296,471,251
5,-11688,-8352,9612,-1264,-156,-274
6,-3184,-12312,11668,-1440,90,-318
0,-5760,15436,6232,433,355,308
1,5852,9232,10416,-960,44,603
2,-620,13452,10224,-400,-463,204
3,-7016,-14848,1948,4896,646,-160
4,-4900,15292,4292,-1296,416,518
5,-11560,-8204,9716,-1248,-411,-234
6,-3080,-12376,11680,-1360,109,-290
0,-5920,15440,6148,264,478,349
1,5664,9188,10532,-1008,132,575
2,-928,13800,9712,-416,-392,377
3,-6868,-14660,1876,4928,501,-265
4,-5048,15300,4108,-1296,287,622
5,-11620,-8312,9648,-1264,-525,-265
6,-2784,-12276,11872,-1392,273,-65
0,-6028,15496,6060,105,477,471
