1,7144,10652,8704,-1728,-120,181
2,3012,-16136,3772,-1568,-141,256
3,-292,-16760,880,3600,611,634
4,-876,14708,6320,-1952,708,-97
5,-5524,-15512,2296,-2320,272,352
6,-1336,-16256,2368,-1760,413,16
0,-340,16400,3556,421,-270,93
1,6932,10860,8512,-1664,-67,254
2,3052,-16212,3904,-1552,113,534
3,-308,-16836,1136,3488,887,981
4,-808,14820,6392,-1984,885,-384
5,-5436,-15308,2632,-2288,442,412
6,-1396,-16004,2492,-1760,606,155
0,-192,16464,3388,643,-342,45
1,6796,10608,8296,-1680,-124,163
2,2784,-15652,3800,-1520,140,548
3,-436,-16300,944,3552,915,896
4,-564,14736,6348,-1936,956,-203
5,-5572,-15188,3008,-2288,273,363
6,-1656,-15892,2840,-1744,453,38
0,-152,16540,3396,387,-47,-58
1,6764,10896,8296,-1712,-202,323
2,3000,-15788,4080,-1568,64,335
3,-348,-16500,1184,3520,766,718
4,-824,14796,6232,-1952,933,-51
5,-5472,-15108,2928,-2288,193,260
6,-1536,-16008,2704,-1744,438,-70
0,-144,16340,3488,449,-46,-91
1,6708,10836,8356,-1712,-194,348
2,3052,-15760,3992,-1584,158,258
3,-320,-16368,1148,3552,789,670
4,-616,14840,6392,-1952,1011,107
5,-5324,-15072,2968,-2288,177,245
6,-1296,-15780,2776,-1728,378,-64
0,-152,16532,3312,343,-55,-168
1,6760,11016,8220,-1712,-372,347
2,3180,-15784,4080,-1552,37,329
3,-124,-16364,1208,3584,746,668
4,-684,14836,6280,-1968,911,74
5,-5348,-15152,2900,-2256,117,325
6,-1300,-15840,2752,-1776,346,6
0,-60,16468,3324,431,-123,-239
1,6612,10832,8316,-1696,-412,343
2,3148,-15764,4132,-1568,-18,335
3,-144,-16484,1324,3600,727,705
4,-660,14720,6120,-1952,998,8
5,-5456,-15280,2972,-2288,245,411
6,-1272,-16040,2784,-1760,481,123
0,-320,16084,2980,569,-345,-99
1,6552,10844,8172,-1696,-236,113
2,3168,-15736,4104,-1584,168,590
3,-136,-16480,1328,3520,1071,900
4,-420,14764,6144,-1952,1084,-483
5,-5364,-15184,2856,-2272,707,527
6,-1404,-15952,2912,-1728,815,376
0,-184,16424,3204,795,-555,47
1,6500,11192,8152,-1728,-223,168
2,3232,-15648,4348,-1584,235,734
3,-272,-16336,1392,3520,1098,988
4,-904,14980,6380,-1968,1108,-445
5,-5404,-15060,3268,-2304,600,684
6,-1324,-15964,3172,-1744,724,457
0,-64,16500,3040,646,-507,-134
1,6348,11360,8156,-1680,-374,155
2,3312,-15480,4252,-1552,116,820
3,-164,-16372,1472,3536,910,1076
4,-736,15092,6168,-2000,1002,-329
5,-5480,-15236,3292,-2288,478,730
6,-1416,-15992,3208,-1792,584,422
0,-32,16344,2988,595,-540,-185
1,6504,10760,8408,-1728,-392,176
2,2984,-15760,4260,-1568,149,753
3,-292,-16388,1376,3600,985,950
4,-244,14916,5768,-2000,1001,-307
5,-5508,-15132,3460,-2288,486,556
6,-1280,-15836,3284,-1744,586,293
0,80,16644,3224,521,-411,-118
1,6484,11180,8160,-1696,-471,150
2,3060,-15528,4400,-1568,-71,530
3,-336,-16304,1596,3488,766,683
4,-648,15168,6204,-1952,1012,-124
5,-5436,-15092,3480,-2288,227,552
6,-1288,-15780,3360,-1792,359,210
0,-44,16684,2928,294,-294,-286
1,6296,11320,8232,-1648,-719,161
2,2972,-15548,4416,-1552,-329,462
3,-344,-16336,1612,3600,503,564
4,-380,15192,6016,-1936,727,192
5,-5516,-15092,3624,-2288,-77,483
6,-1616,-15928,3456,-1744,105,43
0,44,16552,2812,93,-42,-431
1,6180,10960,8424,-1680,-626,256
2,2908,-15720,4536,-1568,-272,213
3,-276,-16520,1680,3600,494,383
4,-304,15176,5936,-1952,745,445
5,-5560,-15408,3448,-2288,-68,276
6,-1396,-16124,3304,-1728,217,-117
0,-172,16380,2680,248,-48,-224
1,6120,11280,8192,-1680,-385,357
2,3336,-15712,4728,-1568,-138,279
3,-72,-16560,1816,3584,689,544
4,-668,15216,5728,-1952,844,-20
5,-5364,-15388,3364,-2304,155,427
6,-1236,-16160,3440,-1760,374,168
0,-260,16580,2392,369,-344,-118
1,6120,11540,8044,-1680,-311,100
2,3428,-15796,4864,-1552,-58,565
3,-48,-16620,1992,3584,729,939
4,-460,15364,5700,-1936,642,-289
5,-5504,-15364,3728,-2304,387,586
6,-1292,-16036,3532,-1760,475,267
0,100,16632,2764,402,-362,-46
1,6452,11344,8228,-1712,-380,76
2,3212,-15756,4548,-1552,-28,497
3,-200,-16556,1848,3600,715,850
4,-180,15368,5836,-1936,812,-113
5,-5444,-15340,3924,-2272,127,403
6,-1316,-15944,3748,-1792,301,70
0,152,16856,2684,221,-108,-265
1,6396,11804,8008,-1680,-507,307
2,3488,-15632,4724,-1584,-157,330
3,-36,-16536,1860,3536,519,685
4,-440,15516,6088,-1952,629,104
5,-5172,-15348,3688,-2320,-86,511
6,-1016,-16064,3576,-1776,121,138
0,-44,16856,2532,112,-243,-378
1,6116,11952,7856,-1696,-744,217
2,3672,-15612,4856,-1568,-321,645
3,208,-16692,1804,3584,433,1015
4,-580,15424,6004,-1936,547,-188
5,-5276,-15604,3632,-2288,-15,858
6,-1116,-16200,3432,-1760,97,471
0,20,16768,2644,96,-637,-425
1,6432,11556,8104,-1712,-832,6
2,3292,-15724,4572,-1584,-349,853
3,-272,-16516,1656,3584,430,1136
4,-188,15464,6072,-1936,497,-306
5,-5600,-15252,3708,-2288,-84,871
6,-1464,-16040,3500,-1744,30,447
0,164,16860,2804,42,-426,-458
1,6532,11388,8464,-1712,-871,295
2,2976,-15872,4568,-1536,-434,485
3,-372,-16596,1820,3488,362,752
4,-380,15424,6052,-1936,438,37
5,-5636,-15380,3520,-2272,-267,652
6,-1448,-16140,3572,-1760,-79,240
0,-220,16568,2676,-46,-238,-438
1,6004,11304,8276,-1696,-848,221
2,3304,-15752,4476,-1584,-493,489
3,-76,-16568,1708,3488,352,820
4,-692,15352,5988,-1952,434,-233
5,-5520,-15464,3348,-2304,-124,903
6,-1192,-16108,3340,-1776,-57,507
0,-508,16636,2712,-50,-608,-285
1,5876,11448,8276,-1680,-935,-190
2,3124,-15696,4524,-1600,-643,825
3,-364,-16444,1616,3648,305,1049
4,-468,15420,5952,-2000,287,-497
5,-5760,-15296,3536,-2272,-190,1012
