1,3704,11660,9160,-1232,-578,362
2,-1696,-16156,-1284,-800,-454,-83
3,-3800,-15984,-2228,4192,287,198
4,-3248,14888,6168,-1536,441,219
5,-5876,-11732,11980,-1696,-291,364
6,-3096,-15968,-880,-1168,-19,-252
0,-1388,15812,-696,26,123,-255
1,3732,11468,8988,-1200,-484,297
2,-1684,-16196,-1400,-784,-365,-41
3,-3648,-16084,-2400,4112,413,234
4,-3208,14744,6176,-1520,397,128
5,-5996,-12020,11712,-1728,-159,274
6,-2996,-16140,-1060,-1168,167,-143
0,-1488,15672,-788,231,22,-40
1,3740,11448,9000,-1216,-242,187
2,-1596,-16236,-1480,-784,-149,143
3,-3672,-15992,-2272,4176,654,459
4,-3436,14868,6320,-1520,340,-164
5,-5836,-11812,11676,-1696,0,335
6,-3060,-15912,-748,-1152,249,42
0,-1284,16128,-680,256,-65,-10
1,3836,11888,9036,-1248,-284,158
2,-1684,-16460,-1320,-768,-213,105
3,-3776,-16064,-2192,4224,561,352
4,-3440,14912,6340,-1504,461,-20
5,-5792,-11328,12060,-1728,-90,332
6,-3132,-15944,-436,-1152,137,-205
0,-1048,16212,-784,67,169,-302
1,4060,11808,9172,-1216,-445,481
2,-1820,-16268,-1608,-784,-409,-335
3,-3820,-15980,-2272,4224,235,-115
4,-3104,14924,6260,-1520,581,627
5,-5740,-11292,12264,-1696,-377,178
6,-3124,-15916,-432,-1200,-55,-825
0,-816,16068,-396,-18,761,-810
1,4480,11628,9268,-1200,-544,1121
2,-1764,-16268,-1772,-768,-525,-1073
3,-3836,-15984,-2424,4192,55,-858
4,-3164,14820,6040,-1520,507,1405
5,-5792,-11472,12008,-1696,-536,-232
6,-3040,-15744,-752,-1136,-72,-1552
0,-968,15924,-652,56,1287,-1171
1,4264,11528,9196,-1216,-550,1743
2,-1496,-16424,-1716,-784,-433,-1625
3,-3552,-16124,-2348,4192,110,-1327
4,-3260,14660,6056,-1536,471,1651
5,-5708,-11908,11860,-1696,-452,-420
6,-2860,-16060,-868,-1168,157,-1773
0,-1312,15708,-716,234,1277,-1141
1,3572,11616,8816,-1216,-326,1736
2,-1120,-16120,-1396,-784,-181,-1357
3,-3224,-15984,-2296,4144,390,-968
4,-3452,14740,6228,-1488,440,1112
5,-5652,-12172,11376,-1728,-183,-175
6,-2444,-15856,-1168,-1200,260,-1000
0,-1852,15688,-1036,293,453,-507
1,2800,11944,8444,-1232,-352,707
2,-1072,-16036,-824,-784,-174,-131
3,-3172,-16024,-2112,4192,595,293
4,-3488,14760,6388,-1536,458,3
5,-5768,-12080,11640,-1712,23,476
6,-2692,-16032,-904,-1200,253,220
0,-1604,15868,-860,244,-391,102
1,3404,11692,8860,-1232,-388,-188
2,-1540,-15956,-1148,-784,-280,590
3,-3708,-15812,-2252,4224,563,897
