1,-3796,6788,12312,-1728,-490,74
2,4944,15364,4852,-1312,-1135,5
3,-236,16164,1280,3888,-149,271
4,-32,16436,368,-1264,236,102
5,-352,16056,5464,-1936,-579,319
6,-2448,16336,2280,-1344,-471,-160
0,-1032,16592,4372,-46,-64,-16
1,-3812,6828,12492,-1744,-416,87
2,5532,14908,5744,-1344,-793,-138
3,-160,15852,1872,3824,-25,182
4,-412,16376,-60,-1248,383,-184
5,-92,15380,5828,-1904,-294,187
6,-3100,16440,1484,-1344,-490,1335
0,-964,16448,4136,120,-113,-62
1,-3268,6772,12624,-1696,-273,390
2,6316,14900,5664,-1344,-401,-51
3,-84,15832,2332,3872,825,328
4,-196,16300,296,-1280,731,-217
5,92,16248,5532,-1904,476,633
6,-2320,16516,2360,-1344,493,29
0,-784,16636,4436,293,35,-112
1,-3428,6704,12580,-1712,-329,474
2,5152,15324,5000,-1312,-111,135
3,-376,16568,424,3792,730,334
4,-132,16360,456,-1296,671,-33
5,-12,16120,4816,-1904,-97,410
6,-2968,16664,1464,-1360,114,-279
0,-812,16652,4632,34,109,-139
1,-3892,6544,12468,-1696,-547,328
2,4688,15592,4572,-1344,-582,156
3,-196,16432,468,3888,7,371
4,-368,16368,632,-1248,274,83
5,-132,16084,4856,-1920,-502,358
6,-2528,16332,1996,-1344,-346,-312
0,-1108,16680,4468,-150,-2,-111
1,-3900,6544,12696,-1712,-479,-123
2,4780,15724,4356,-1328,-961,22
3,-360,16440,692,3824,-191,294
4,-256,16444,488,-1280,97,11
5,-308,15928,5360,-1904,-647,251
6,-2980,16376,1996,-1376,-674,-374
0,-976,16580,4576,-239,-61,-132
1,-3788,6740,12520,-1696,-532,-111
2,4780,15624,4568,-1344,-1535,-31
3,-388,16384,708,3872,-901,-47
4,-520,16440,452,-1248,1,-120
5,-232,15852,5292,-1920,-895,90
6,-2364,15992,2680,-1376,-1007,-668
0,-1044,16592,4292,-305,-273,-188
1,-4300,6484,12760,-1712,-484,-271
2,5656,14656,6104,-1344,-1423,-204
3,96,15664,2576,3872,-130,-116
4,-204,16396,152,-1280,7,-237
5,-220,15656,5904,-1904,-662,143
6,-1852,16020,3036,-1328,-340,-155
0,-848,16380,4344,-116,-184,-107
1,-3660,6404,12956,-1712,-408,41
2,6400,14248,6616,-1376,-392,40
3,-452,15896,2124,3824,441,329
4,44,16280,224,-1232,422,-135
5,-124,15968,5692,-1904,-42,444
6,-2296,16028,2912,-1392,99,133
0,-804,16464,4848,91,327,-98
1,-3028,6620,12928,-1712,-287,651
2,5056,14980,5744,-1344,196,530
3,-112,16080,1860,3888,874,715
4,-240,16432,356,-1264,546,328
5,-88,15904,5364,-1904,-18,829
6,-2180,16316,2428,-1376,323,557
0,-1036,16552,4700,70,630,-74
1,-3820,6748,12368,-1728,-433,941
2,5448,15304,5224,-1360,227,564
3,-388,16292,1128,3872,773,848
4,-340,16372,568,-1264,598,423
5,-232,15920,5628,-1888,7,842
6,-2804,16348,2304,-1360,124,321
0,-1264,16612,4736,91,437,-156
1,-3744,6836,12572,-1712,-542,635
2,4448,15836,4460,-1328,-637,297
3,-556,16476,748,3792,267,490
4,-456,16556,692,-1264,395,161
5,-364,15980,5404,-1904,-302,490
6,-2988,16472,1904,-1360,-251,-159
0,-1152,16600,4516,-18,-21,-167
1,-3760,6752,12392,-1696,-409,160
2,4844,15168,5292,-1344,-776,-143
3,-524,16064,1672,3776,-9,304
4,-272,16304,324,-1296,243,-191
5,-428,15840,5604,-1936,-582,213
6,-2268,16168,2972,-1344,-211,-235
0,-872,16304,4712,93,-96,-67
1,-3076,6564,12584,-1728,-362,260
2,5536,15052,5332,-1344,-994,222
3,-620,15960,1580,3792,375,50
4,-396,16400,352,-1248,358,-207
5,-96,15844,5640,-1872,-162,256
6,-2684,16628,2168,-1360,-167,-372
0,-1096,16552,4612,53,-116,-75
1,-3556,6652,12508,-1712,-387,71
2,4952,15444,4892,-1360,-845,-185
3,-584,16472,712,3824,-169,215
4,-184,16384,568,-1280,308,-93
5,-288,15872,5368,-1920,-465,109
6,-2952,16632,1856,-1376,-673,-776
0,-1068,16552,4592,69,-142,-23
1,-3480,6524,12560,-1744,-402,268
2,6036,14368,6504,-1344,-261,505
3,-116,15568,2884,3872,99,382
4,-252,16360,376,-1264,429,-88
5,-96,16012,5148,-1904,-72,426
6,-2128,15740,3504,-1328,213,-148
0,-992,16476,4608,167,53,-52
1,-3476,6516,12772,-1712,-445,505
2,5416,14888,5816,-1344,-384,142
3,-364,16224,1312,3872,595,541
4,-68,16388,344,-1296,587,72
5,-240,15668,5748,-1904,131,449
6,-2504,16080,2840,-1360,244,-72
0,-996,16616,4604,241,264,-62
1,-3552,6720,12884,-1712,-323,642
2,5436,15076,5612,-1376,-110,182
3,-364,15936,2064,3888,846,567
4,-228,16676,460,-1264,128,95
5,-264,15776,5932,-1920,-83,519
6,-2236,16100,3020,-1360,487,250
0,-1040,16600,4732,394,109,-65
1,-3644,6824,12368,-1712,-340,645
2,5196,15240,5340,-1360,-122,128
3,-312,16204,1396,3872,898,348
4,-436,16312,796,-1296,539,-107
5,-44,16036,5176,-1888,366,372
6,-2744,16336,2376,-1360,469,-134
0,-996,16656,4736,277,-69,-192
1,-3952,6612,12420,-1712,-449,164
2,4708,15772,4504,-1360,-534,-96
3,-344,16512,656,3904,688,144
4,-12,16372,876,-1280,467,-193
5,-384,16128,5356,-1904,-202,175
6,-2568,16712,1640,-1376,47,-239
0,-916,16732,4712,36,-159,-175
1,-4116,6404,12616,-1728,-358,99
2,5388,15228,5124,-1312,-837,-58
3,-28,16256,1188,3776,165,143
4,-264,16424,552,-1264,269,-46
5,-76,15948,5004,-1888,-509,383
6,-2396,16360,2076,-1360,-242,-85
0,-712,16516,4548,-52,132,-156
1,-3772,6556,12460,-1712,-607,24
2,5852,14816,5996,-1376,-387,429
3,-124,16272,1072,3872,23,702
4,28,16556,408,-1264,298,253
5,-132,16152,5200,-1936,-491,813
6,-2516,16200,2244,-1392,-470,362
0,-728,16516,4680,-80,469,-127
1,-3944,6532,12580,-1744,-660,368
2,5116,15176,5292,-1376,-590,576
3,-80,15928,2084,3824,255,815
4,-88,16452,292,-1264,330,523
5,-144,15584,6076,-1920,-496,911
6,-2332,15932,3140,-1360,11,502
0,-1176,16456,4188,22,427,-159
1,-3892,6800,12308,-1728,-565,346
2,5816,14700,5948,-1360,-268,415
3,-496,15920,1748,3824,730,671
4,-384,16400,344,-1280,650,162
5,-240,15592,5852,-1888,89,631
6,-2608,16216,2728,-1312,286,230
0,-888,16528,4480,375,93,-193
