1,7540,7312,10576,-1136,-200,630
2,4340,15532,5368,-960,-12,380
3,-212,16164,3192,4176,770,561
4,-76,12216,11224,-1488,451,57
5,-972,16336,4920,-1600,-160,448
6,-2952,16428,3324,-1024,58,-176
0,-348,16736,7240,-145,-6,-60
1,7756,7052,11368,-1152,-965,-58
2,3920,15760,4376,-928,-797,62
3,-284,16216,2972,4176,-132,312
4,-48,12160,10924,-1472,347,121
5,-708,15984,5660,-1616,-731,196
6,-3096,16336,3920,-976,-591,-457
0,-204,16408,7040,-508,-78,-76
1,7712,6568,11604,-1120,-996,-467
2,4884,15248,5232,-912,-1303,-249
3,-140,15748,4228,4304,-602,73
4,-96,12184,10788,-1488,289,10
5,-1208,15808,5992,-1616,-871,54
6,-3304,15736,4684,-1008,-700,-750
0,-152,16044,6996,-461,-261,-48
1,7964,6532,11472,-1104,-552,-533
2,5276,14620,6368,-944,-1055,-286
3,-152,15368,5324,4176,-393,56
4,148,12136,10288,-1472,305,-106
5,-848,15448,6608,-1600,-645,72
6,-2020,15532,5628,-1008,-515,-449
0,-244,15868,7072,-65,-201,53
1,7800,6672,11224,-1136,-65,72
2,5992,14368,6780,-928,-347,-135
3,120,15196,6060,4112,327,128
4,176,12080,10348,-1472,358,-69
5,-792,15404,6836,-1616,42,366
6,-2636,15580,5460,-992,303,-105
0,-312,15924,7160,422,-126,16
1,8428,7028,10592,-1136,205,535
2,6228,14740,6364,-896,-104,166
3,80,15444,5396,4192,1075,393
4,48,12140,10556,-1488,401,-64
5,-756,15672,6000,-1600,156,448
6,-2756,15948,4424,-1008,473,145
0,-200,16300,7336,487,85,-100
1,8516,7076,10380,-1104,-27,674
2,5224,15320,5648,-944,-194,428
3,96,16012,3932,4240,920,601
4,76,12348,11000,-1488,425,-4
5,-812,16016,5508,-1600,-7,621
6,-2924,16344,3700,-1008,177,247
0,-360,16496,7328,209,103,-173
1,7376,6936,11324,-1136,-446,187
2,3532,15384,5184,-944,-397,171
3,-288,16064,3872,4192,401,500
4,184,12088,11252,-1472,444,155
5,-780,15992,5812,-1600,-367,487
6,-3268,16156,4108,-1024,-319,166
0,-376,16464,7344,-214,90,-79
1,7728,6692,11400,-1152,-652,-125
2,5088,15216,5596,-944,-896,36
3,-800,15816,3964,4112,-278,336
4,-36,12072,10848,-1472,361,136
5,-1260,15748,6384,-1584,-591,219
6,-3508,15784,4956,-1008,-357,-275
0,-292,16108,7172,-288,-77,83
1,7876,6568,11464,-1120,-582,-101
2,4824,14564,6676,-912,-597,-95
3,-396,15308,5732,4288,0,216
4,140,12096,10336,-1456,401,-38
5,-952,15328,6992,-1584,-360,174
6,-2520,15600,5676,-1024,37,-234
0,-272,15956,7088,91,-117,77
1,8412,6444,11400,-1104,-83,146
2,5700,14872,6240,-928,-417,-66
3,-120,15496,5088,4224,350,187
4,128,12088,10564,-1488,490,-94
5,-1324,15720,6132,-1600,-29,300
6,-3208,15916,4656,-1024,142,-236
0,-280,16188,7256,325,-64,100
1,7956,6520,11328,-1136,-21,354
2,5572,14948,6108,-944,-394,-49
3,-164,15508,4896,4192,408,311
4,120,12152,10676,-1488,541,-81
5,-820,15536,6256,-1568,-154,327
6,-2788,15812,4780,-1008,108,-79
0,-300,16184,7088,321,-24,136
1,8112,6668,11212,-1136,450,386
2,5100,14968,5752,-944,-345,92
3,-132,15608,4468,4192,514,404
4,120,12036,10688,-1456,520,-60
5,-976,15616,6120,-1584,-102,464
6,-2968,15832,4704,-1040,29,-53
0,-216,16072,7204,412,67,100
1,7808,6792,11044,-1152,468,643
2,5428,14592,6532,-944,-182,213
3,-228,15508,5044,4304,654,521
4,80,12012,10684,-1488,532,-7
5,-612,15536,6240,-1600,58,485
6,-2228,15848,4832,-1040,249,8
0,-208,16112,7168,379,104,111
1,8436,6824,10920,-1152,-154,678
2,5160,15044,5460,-944,-79,98
3,-160,15784,4028,4192,689,366
4,-4,12128,10776,-1488,513,-39
5,-912,15708,5820,-1600,-38,431
6,-3072,15976,3972,-1040,111,-15
0,-220,16420,7056,246,14,31
1,7504,6856,11580,-1136,-479,244
2,4788,15220,4852,-960,-410,5
3,352,15896,3740,4240,320,323
4,44,12076,10836,-1472,451,5
5,-640,15868,5492,-1600,-161,242
6,-2808,16060,3948,-992,39,-181
0,-48,16264,6960,-18,-64,-18
1,7408,6368,11776,-1152,-536,-15
2,5720,15140,5028,-944,-643,-308
3,44,15708,4188,4240,22,131
4,348,12088,10592,-1472,348,-11
5,-780,15532,5876,-1600,-389,227
6,-2768,15896,4272,-1008,-303,-185
0,-144,16264,6956,-11,-43,-54
1,7772,6880,11516,-1168,-561,-84
2,5032,14984,5760,-912,-967,-325
3,-132,15496,4848,4256,-221,33
4,316,12072,10484,-1504,309,53
5,-512,15464,6256,-1600,-527,221
6,-2360,15868,4752,-1008,-538,-225
0,-128,16044,7016,-93,24,-68
1,7952,6632,11284,-1120,-245,34
2,6084,14808,6348,-928,-777,-1
3,-28,15416,4952,4144,45,335
4,152,12116,10548,-1488,315,12
5,-908,15648,6148,-1600,-428,341
6,-2860,15700,5020,-1008,-220,-198
0,-224,16108,7208,20,12,-117
1,8184,6948,10816,-1152,-496,220
2,5648,14832,5976,-944,-626,146
3,336,15452,5200,4192,183,427
4,148,12112,10644,-1472,366,12
5,-636,15520,6112,-1600,-394,372
6,-2476,15804,5144,-1040,-27,-162
0,-224,16188,7096,69,103,-139
1,7896,6712,11168,-1136,-288,377
2,5956,14832,6412,-944,-462,366
3,88,15460,5188,4224,605,510
4,152,12032,10652,-1488,343,64
5,-832,15428,6344,-1584,-207,536
6,-2712,16004,4600,-1024,134,-57
0,-348,16156,7272,101,77,-163
1,8456,7012,10560,-1104,-473,356
2,5320,15048,5664,-928,-645,343
