1,10332,-3260,10896,-1776,-407,291
2,920,-11092,12932,-1408,-438,273
3,-4972,-8276,13632,3904,345,547
4,-4828,-1276,15748,-2080,341,295
5,-5908,-6196,15920,-2208,-183,624
6,-36,-6736,16080,-1104,-284,-69
0,-4900,-940,19704,26,269,-88
1,10332,-3428,10928,-1840,-412,467
2,760,-11080,12784,-1376,-465,396
3,-4996,-8240,13528,3904,279,581
4,-5144,-1440,15712,-2048,370,313
5,-6104,-6292,15924,-2160,-191,759
6,12,-6884,16112,-1088,-265,-141
0,-5216,-948,19668,7,199,-85
1,10212,-3340,11000,-1808,-464,420
2,740,-11100,12972,-1376,-473,351
3,-5160,-8404,13548,3888,313,517
4,-5392,-1436,15708,-2064,476,133
5,-6168,-6252,16108,-2160,-241,558
6,40,-6832,16112,-1104,-181,-38
0,-5416,-1060,19460,75,36,-68
1,10088,-3268,11076,-1840,-417,155
2,596,-11048,12928,-1344,-466,-17
3,-5280,-8368,13584,3904,428,289
4,-5388,-1476,15704,-2064,541,-265
5,-6292,-6276,15908,-2176,-308,197
6,240,-6844,16124,-1088,-72,113
0,-5336,-1012,19496,94,-230,-63
1,9956,-3324,10836,-1792,-385,-187
2,584,-11120,12884,-1376,-424,-284
3,-5124,-8344,13524,3872,497,136
4,-5128,-1392,15696,-2080,456,-372
5,-6100,-6224,16052,-2128,-307,-95
6,-144,-6728,16248,-1136,-97,88
0,-4864,-864,19676,96,-200,-50
1,10272,-3380,11080,-1824,-390,-145
2,976,-11140,13036,-1392,-397,-142
3,-5036,-8328,13632,3904,519,195
4,-4812,-1364,15776,-2096,433,-177
5,-5988,-6260,15972,-2176,-253,104
6,-48,-6772,16108,-1104,-97,67
0,-4672,-920,19700,51,-72,-56
1,10364,-3376,10764,-1792,-396,83
2,948,-11164,12904,-1360,-438,14
3,-5004,-8380,13564,3904,415,362
4,-4696,-1420,15656,-2096,348,69
5,-5908,-6248,15952,-2160,-197,437
6,-52,-6780,16040,-1136,29,-107
0,-4824,-848,19708,40,187,-72
1,10360,-3344,11000,-1824,-447,350
2,796,-11048,13052,-1376,-475,270
3,-5020,-8200,13592,3952,349,480
4,-4976,-1284,15652,-2080,315,327
5,-6004,-6240,15964,-2192,-171,578
6,104,-6684,16004,-1104,-8,-153
0,-5124,-900,19644,35,159,-52
1,10188,-3292,11072,-1824,-436,234
2,624,-11228,13028,-1392,-499,166
3,-5060,-8264,13568,3904,325,437
4,-5200,-1396,15580,-2080,405,134
5,-6052,-6244,16036,-2176,-249,512
6,-72,-6840,16004,-1104,72,-136
0,-5156,-840,19588,56,26,-83
1,10148,-3292,11084,-1792,-438,185
2,664,-11064,12948,-1376,-452,117
3,-5140,-8280,13512,3936,334,352
4,-5004,-1372,15604,-2064,304,47
5,-6132,-6220,16064,-2208,-280,391
6,-48,-6640,16124,-1104,103,-212
0,-5116,-996,19516,117,-23,-54
1,10084,-3296,10996,-1760,-399,46
2,712,-11176,13020,-1344,-468,-85
3,-5124,-8320,13552,3904,372,288
4,-5224,-1420,15760,-2064,339,-94
5,-6192,-6312,16004,-2128,-256,273
6,196,-6628,16172,-1104,-49,-139
0,-4988,-956,19596,96,-57,-53
1,10188,-3392,10960,-1824,-399,70
2,768,-11136,12964,-1392,-425,4
3,-5024,-8340,13596,3952,418,336
4,-4920,-1332,15620,-2064,360,-28
5,-6148,-6312,16060,-2144,-248,303
6,-56,-6652,16148,-1120,-14,-38
0,-4840,-872,19704,74,35,-69
1,10348,-3292,11100,-1808,-413,216
2,916,-11020,13024,-1392,-443,193
3,-5080,-8324,13652,3888,384,435
4,-4964,-1320,15696,-2096,355,204
5,-6024,-6296,15964,-2160,-186,499
6,-76,-6608,16044,-1072,-46,-68
0,-4956,-900,19708,64,166,-110
1,10204,-3320,11072,-1840,-445,346
2,840,-11108,12852,-1360,-453,256
3,-5096,-8324,13648,3968,351,494
4,-5180,-1288,15592,-2080,332,165
5,-6168,-6284,15996,-2144,-234,495
6,-32,-6760,16120,-1104,-31,-137
0,-5312,-980,19548,89,104,-57
1,10040,-3380,11080,-1824,-427,204
2,600,-11064,12932,-1376,-442,97
3,-5156,-8288,13540,3936,407,385
4,-5224,-1380,15584,-2064,335,53
5,-6208,-6324,16016,-2176,-196,263
6,-24,-6672,16212,-1104,-85,-194
0,-5232,-1000,19532,116,-65,-53
1,10076,-3420,10924,-1776,-368,-11
2,656,-11040,12920,-1360,-357,-40
3,-5104,-8304,13528,3904,530,233
4,-5132,-1376,15788,-2080,366,-196
5,-6100,-6148,16088,-2160,-220,88
6,108,-6820,16164,-1120,-91,-96
0,-5016,-1024,19740,96,-183,-17
1,10344,-3372,11036,-1808,-350,-89
2,752,-11160,12928,-1360,-431,-152
3,-4988,-8264,13608,3872,473,276
4,-4888,-1236,15764,-2048,402,-173
5,-5880,-6200,15832,-2144,-211,191
6,-96,-6716,16104,-1088,-47,-169
0,-4756,-880,19796,106,5,-53
1,10360,-3252,10968,-1824,-428,147
2,992,-11056,12876,-1360,-403,176
3,-5000,-8224,13552,3872,451,398
4,-4920,-1292,15676,-2064,374,50
5,-5916,-6316,15992,-2176,-177,391
6,28,-6744,16164,-1088,-111,-27
0,-4824,-892,19696,58,58,-68
1,10284,-3372,10892,-1808,-401,332
2,852,-11140,12944,-1360,-455,255
3,-5004,-8208,13612,3904,358,480
4,-4988,-1396,15736,-2080,403,215
5,-6080,-6236,16016,-2160,-181,625
6,-80,-6764,16016,-1136,-60,-121
0,-4956,-876,19772,77,192,-132
1,10112,-3336,11076,-1776,-435,435
2,704,-11080,12792,-1376,-476,367
3,-5152,-8336,13576,3952,324,528
4,-5180,-1416,15664,-2064,352,161
5,-6160,-6352,15992,-2176,-217,551
6,36,-6796,16112,-1136,-11,-225
0,-5288,-1064,19448,71,32,-106
1,9888,-3344,11072,-1840,-406,110
2,552,-11108,12984,-1360,-428,4
3,-5164,-8312,13584,3952,435,270
4,-5368,-1444,15460,-2080,387,-135
5,-6112,-6340,16064,-2144,-202,198
6,52,-6728,16208,-1088,-16,3
0,-5212,-1016,19656,95,-120,-90
1,10088,-3324,11020,-1792,-404,-25
2,760,-11208,12860,-1376,-401,-106
3,-5136,-8280,13532,3872,485,254
4,-5084,-1472,15584,-2064,452,-298
5,-6040,-6188,16064,-2144,-259,39
6,-64,-6716,15992,-1104,-28,35
0,-4964,-908,19640,76,-172,-41
1,10252,-3328,11028,-1776,-352,-84
2,864,-11040,12916,-1344,-406,-141
3,-4972,-8296,13668,3968,468,243
4,-4832,-1292,15692,-2048,455,-190
5,-5928,-6308,16024,-2144,-251,215
6,148,-6660,16132,-1104,-21,-129
0,-4708,-864,19696,67,28,-104
1,10412,-3316,11064,-1776,-410,182
2,1008,-11196,12936,-1376,-436,145
3,-5000,-8236,13648,3936,370,459
4,-4728,-1300,15652,-2048,416,192
5,-5836,-6288,16144,-2192,-191,555
6,52,-6812,15980,-1088,17,-68
0,-4724,-904,19704,78,249,-103
1,10332,-3360,11124,-1824,-476,493
2,920,-11140,12936,-1376,-474,454
3,-5004,-8248,13584,3952,281,663
4,-5048,-1304,15764,-2064,475,365
5,-6128,-6228,15936,-2160,-158,784
6,52,-6728,16188,-1136,5,-119
0,-5128,-1052,19488,48,248,-122
1,9892,-3368,11008,-1824,-458,439
2,556,-11104,12988,-1408,-492,324
3,-5264,-8348,13564,3904,300,509
4,-5332,-1464,15744,-2064,370,208
5,-6268,-6288,16024,-2176,-233,512
6,-12,-6804,16132,-1104,5,-128
0,-5404,-1016,19568,116,-7,-116
1,10024,-3312,11000,-1824,-458,52
2,620,-11120,12848,-1376,-482,-14
3,-5204,-8284,13508,3904,413,323
