1,8968,-6336,10828,-1392,-504,-82
2,1404,-12192,11576,-1040,-581,-154
3,-3532,-9248,13500,4176,440,90
4,-5324,1612,15516,-1472,419,-21
5,-6916,-8692,14100,-1632,-261,200
6,-1620,-9380,14480,-1216,-85,-237
0,-4824,-4648,18984,-101,-51,-26
1,9004,-6564,10792,-1408,-543,35
2,1816,-12500,11948,-1008,-560,-61
3,-3584,-9168,13476,4128,378,300
4,-5188,1652,15624,-1472,466,90
5,-6828,-8576,14068,-1648,-278,298
6,-1620,-9284,14424,-1248,-96,-58
0,-4728,-4600,18996,-81,10,0
1,8908,-6440,10748,-1424,-451,182
2,1764,-12272,11636,-1040,-493,11
3,-3616,-9132,13508,4080,243,400
4,-5300,1612,15340,-1488,442,158
5,-6888,-8756,14272,-1616,-521,392
6,-1544,-9268,14432,-1168,-231,-24
0,-4688,-4572,19088,-74,42,12
1,9160,-6432,10784,-1408,-333,398
2,2000,-12268,11668,-1040,-505,70
3,-3600,-9068,13440,4064,134,595
4,-5112,1788,15432,-1456,479,276
5,-6808,-8688,14024,-1632,-556,613
6,-1660,-9360,14492,-1200,-310,188
0,-4800,-4616,19048,-52,202,12
1,8780,-6500,11028,-1408,-313,637
2,1624,-12416,11784,-1040,-494,316
3,-3600,-9144,13396,4016,97,732
4,-5348,1512,15336,-1456,468,386
5,-6816,-8872,13980,-1648,-513,649
6,-1680,-9416,14420,-1200,-225,247
0,-4852,-4764,19000,-67,323,77
1,9004,-6472,10900,-1376,-288,610
2,1116,-12352,11656,-1056,-328,293
3,-3700,-9300,13404,4000,211,737
4,-5512,1688,15472,-1440,452,454
5,-7060,-8852,14084,-1616,-360,605
6,-1868,-9516,14560,-1232,-103,138
0,-5124,-4728,18952,-131,264,136
1,8680,-6528,10740,-1392,-269,518
2,1392,-12200,11428,-1040,-485,151
3,-3724,-9204,13336,4192,291,504
4,-5520,1696,15328,-1456,415,303
5,-6996,-8700,14008,-1648,-395,534
6,-1800,-9456,14492,-1232,-106,14
0,-4952,-4600,18856,-148,190,121
1,8932,-6344,10780,-1360,-271,451
2,1512,-12228,11800,-1056,-476,143
