1,8180,-244,12704,-2000,-337,183
2,1696,-8592,14916,-1664,-385,243
3,-3508,-5328,15448,3600,460,411
4,-4676,-3344,15168,-2128,388,205
5,-5356,-4064,17136,-2224,-226,432
6,-1388,-5284,16736,-1776,28,-138
0,-4084,-1532,19700,382,21,-1
1,8288,-232,12616,-2016,-292,35
2,1640,-8468,14804,-1680,-376,127
3,-3508,-5232,15488,3552,479,428
4,-4644,-3452,15260,-2176,469,-116
5,-5260,-4028,17208,-2256,-204,273
6,-1304,-5348,16756,-1760,51,-115
0,-4000,-1540,19584,508,-97,40
1,8300,-268,12764,-2016,-204,-66
2,1624,-8648,14736,-1696,-335,-10
3,-3340,-5192,15492,3520,514,359
4,-4536,-3376,15572,-2128,431,-204
5,-5256,-4060,17260,-2224,-188,206
6,-1288,-5128,16604,-1760,92,-156
0,-4032,-1400,20012,459,-51,10
1,8292,-100,12660,-2048,-264,28
2,1812,-8512,14856,-1696,-333,53
3,-3268,-5096,15512,3488,515,315
4,-4576,-3444,15884,-2160,380,-43
5,-5192,-3944,17156,-2208,-159,259
6,-1116,-5100,16664,-1744,71,-125
0,-3892,-1328,20028,166,25,-35
1,8052,-180,12628,-2032,-350,117
2,1640,-8396,14824,-1680,-464,66
3,-3372,-5108,15504,3536,362,292
4,-4388,-3376,15772,-2112,326,120
5,-5020,-4008,17248,-2240,-249,506
6,-1008,-5212,16860,-1792,-13,-21
0,-3848,-1320,20040,-13,165,-81
1,8216,-120,12488,-2016,-548,287
2,1800,-8484,14940,-1696,-534,236
3,-3444,-5132,15472,3520,282,506
4,-4524,-3312,15388,-2144,291,381
5,-5248,-3952,17048,-2256,-250,688
6,-1160,-5152,16696,-1744,-63,93
0,-4116,-1432,19884,-47,180,-113
1,8260,-228,12652,-2000,-605,364
2,1828,-8448,14932,-1680,-579,280
3,-3472,-5220,15440,3472,265,542
4,-4488,-3344,15484,-2160,213,432
5,-5236,-4008,17128,-2240,-218,571
6,-1300,-5244,16708,-1744,-45,9
0,-4076,-1496,19564,28,166,-135
1,8204,-280,12652,-2032,-591,273
