1,5552,2148,13644,-1056,96,-238
2,2376,15360,6436,-768,-677,-62
3,-4400,-15724,4448,4320,669,160
4,-1008,15504,4576,1728,254,48
5,-9728,-12964,4236,-1152,-118,61
6,-4492,-15140,6196,960,337,158
0,-2200,16276,5748,65,264,232
1,5884,2008,13432,-1088,482,-122
2,1956,15992,4460,-752,-349,269
3,-4316,-15312,4244,4304,837,-330
4,-1156,15520,4852,1744,460,-311
5,-9596,-12812,4136,-1120,-192,-241
6,-4372,-14764,6100,944,323,460
0,-2352,16296,5676,-8,516,339
1,5648,2224,13452,-1104,508,34
2,2312,15660,5468,-800,-165,342
3,-4020,-15408,4220,4240,809,-475
4,-1220,15536,4660,1728,417,-290
5,-9304,-12992,3824,-1120,-255,-336
6,-4152,-14580,5880,912,265,696
0,-2424,16420,5692,61,502,393
1,5752,2432,13396,-1136,408,66
2,2532,16152,4192,-768,-398,288
3,-3704,-15148,4260,4288,584,-238
4,-1540,15520,5132,1712,436,-234
5,-9168,-12832,3804,-1088,-452,-131
6,-3976,-14484,5996,928,9,573
0,-2276,16580,5836,-151,378,226
1,5772,2560,13308,-1120,-135,14
2,2900,16408,3732,-768,-1303,256
3,-3688,-15156,4380,4224,57,40
4,-1536,15452,5244,1712,66,-386
5,-9072,-12880,3908,-1120,-744,224
6,-3832,-14720,6056,928,-417,296
0,-2292,16560,5748,-450,307,-20
1,5692,2660,13492,-1088,-464,-45
2,2420,15988,4820,-752,-1923,-18
3,-3592,-15544,4592,4320,-91,301
4,-1428,15320,4740,1728,-72,-339
5,-9220,-13328,3820,-1152,-627,460
6,-3844,-15260,6056,944,-315,-39
0,-2240,16224,5720,-395,57,-65
1,6004,2548,13560,-1104,-313,-234
2,2436,15496,6200,-736,-1308,-226
3,-3732,-15772,4400,4240,328,373
4,-1292,15380,4468,1712,168,47
5,-9396,-13292,3848,-1120,-224,449
6,-4060,-15328,6064,960,87,-160
0,-2140,16212,5936,-87,-131,62
1,6164,2216,13620,-1088,58,-256
2,2456,15780,5024,-752,-867,-320
3,-3952,-15768,4176,4288,681,308
4,-976,15468,4932,1744,358,106
5,-9276,-13204,3860,-1136,-68,253
6,-4000,-14864,5960,960,247,114
0,-2072,16388,5920,-12,-49,159
1,5880,2344,13488,-1120,168,-221
2,2936,15816,5216,-784,-787,-314
3,-3640,-15424,4256,4192,716,196
