1,-3540,7764,12208,-1232,-436,57
2,4060,12712,10540,-1120,28,206
3,-7772,-14232,4112,3952,406,250
4,-2004,16148,1464,1152,405,-121
5,-8944,-11712,9564,-1552,-164,171
6,-3980,-15800,3908,1408,164,243
0,-1132,16496,4456,136,250,-25
1,-3416,7676,12156,-1248,-218,340
2,3884,13180,10156,-1088,-141,73
3,-7616,-14068,3884,3888,495,-3
4,-2224,16096,1668,1184,426,-190
5,-8636,-11420,9244,-1568,-191,30
6,-4080,-15384,3784,1408,146,301
0,-1188,16684,4444,139,349,-15
1,-3500,7620,12064,-1232,-363,546
2,4640,13192,10020,-1088,-297,433
3,-7696,-13856,3840,3904,211,-154
4,-1884,16292,1744,1152,422,-502
5,-8652,-11408,9268,-1552,-524,-56
6,-3972,-15380,3808,1408,-112,554
0,-1096,16684,4528,35,676,-116
1,-3524,7648,11804,-1232,-724,678
2,4456,13368,9896,-1104,-676,873
3,-7680,-13736,3780,3840,-212,-296
4,-1792,16244,1728,1184,379,-859
5,-8584,-11212,9348,-1552,-980,-159
6,-3916,-15296,3756,1376,-496,966
0,-1204,16588,4328,-149,1070,-175
1,-3440,7860,12108,-1248,-949,622
2,4096,13344,9992,-1104,-1005,1102
3,-7440,-14312,4204,3888,-284,-361
4,-2376,16156,1480,1168,254,-1155
5,-8608,-11864,9268,-1568,-916,-132
6,-3268,-15744,3712,1392,-391,811
0,-1480,16484,4336,-42,741,-129
1,-3424,8192,12032,-1264,-666,497
2,3484,12664,10900,-1088,-646,462
3,-7196,-14460,4412,3872,101,-34
4,-2484,16140,1392,1136,429,-461
5,-8620,-12080,9128,-1552,-415,131
6,-3424,-15888,3736,1392,6,281
0,-1600,16468,4308,197,136,-54
1,-3252,8028,12088,-1248,-251,291
2,4196,13500,9412,-1088,-923,-47
3,-7364,-14348,4224,3952,570,268
4,-2308,16092,1556,1168,537,178
5,-8572,-11804,9232,-1568,-5,328
6,-3752,-15780,3864,1392,276,-184
0,-1280,16444,4464,106,-218,46
1,-3416,7932,12068,-1232,29,241
2,3424,12440,11440,-1104,-1118,-517
3,-7216,-13960,3976,3872,809,349
4,-2012,16220,1480,1152,570,323
5,-8460,-11428,9112,-1568,2,345
6,-3896,-15336,3724,1376,232,-56
0,-1216,16616,4420,214,-156,44
1,-3588,7716,12112,-1264,-266,47
2,4948,12948,10528,-1088,172,51
3,-7796,-14116,3936,3888,554,270
4,-1940,16284,1576,1168,568,-75
5,-8756,-11548,9420,-1536,-141,166
6,-4020,-15600,3584,1392,184,267
0,-1052,16660,4516,150,148,-51
1,-3388,7792,11844,-1264,-411,406
2,3796,13324,9828,-1056,-680,220
3,-7460,-13880,4012,3952,356,178
4,-2180,16292,1592,1200,510,-242
5,-8496,-11492,9352,-1536,-371,230
6,-3708,-15356,3832,1392,-73,223
0,-1336,16532,4336,136,210,-15
1,-3480,7952,11944,-1264,-445,289
2,4324,13016,10512,-1056,-558,65
3,-7540,-14200,4292,3904,343,268
4,-2348,16148,1476,1168,497,-192
5,-8524,-11664,9384,-1552,-297,280
6,-3848,-15676,3796,1360,-21,129
0,-1240,16576,4396,102,34,-38
1,-3392,8064,11976,-1216,-413,265
2,4264,13248,9820,-1056,-687,10
3,-7400,-14108,4212,3872,386,347
4,-2140,16272,1528,1168,542,11
5,-8528,-11628,9396,-1568,-203,365
6,-3572,-15640,3924,1376,55,72
0,-1316,16548,4180,162,31,-73
1,-3588,7828,12028,-1216,-356,200
2,4060,12940,10600,-1088,-825,-178
3,-7472,-14260,4240,3904,532,406
4,-1908,16200,1400,1168,523,-11
5,-8552,-11816,9516,-1584,-74,376
6,-3660,-15620,3908,1424,185,1
0,-1228,16488,4268,167,-156,-40
1,-3448,7804,11932,-1248,-238,170
2,4152,12696,10960,-1056,-48,-180
3,-7636,-14176,4100,3904,624,331
4,-1968,16076,1624,1184,553,135
5,-8668,-11688,9456,-1552,11,281
6,-3808,-15724,3920,1392,291,-3
0,-1096,16576,4248,237,-34,11
1,-3544,7840,12004,-1200,-105,281
2,3892,13180,10164,-1088,-419,-252
3,-7540,-14104,4200,3824,700,240
4,-1912,16236,1556,1168,568,130
5,-8580,-11356,9452,-1552,26,246
6,-3784,-15456,3876,1376,276,-1
0,-1148,16636,4308,225,-33,16
1,-3556,7816,11804,-1264,-243,342
2,4552,12960,10324,-1088,-280,-61
3,-7544,-13996,4100,3888,520,315
4,-2028,16324,1492,1200,556,30
5,-8460,-11452,9436,-1584,-138,264
6,-3912,-15532,3876,1360,141,66
0,-1152,16564,4336,138,101,-61
1,-3404,8100,11908,-1264,-348,426
2,4488,13132,10040,-1072,-410,204
3,-7412,-13928,4264,3888,411,285
4,-2036,16220,1568,1152,534,-81
5,-8316,-11436,9356,-1552,-280,320
6,-3552,-15416,4008,1408,4,48
0,-1248,16604,4236,153,147,-116
1,-3508,8016,11828,-1216,-384,268
2,3992,13200,10256,-1120,-571,105
3,-7112,-13964,4216,3888,431,374
4,-2236,16248,1452,1152,445,-28
5,-8312,-11644,9152,-1552,-263,457
6,-3400,-15528,3900,1360,-28,-53
0,-1316,16584,4288,138,-164,-127
1,-3592,8084,11808,-1264,-481,71
2,4608,13364,9948,-1072,-599,-82
3,-7524,-14124,4344,3904,434,576
4,-2220,16140,1508,1200,486,175
5,-8560,-11616,9372,-1568,-136,579
6,-3700,-15524,3684,1344,-5,-163
0,-1172,16648,4308,78,-288,-176
1,-3644,7928,11896,-1232,-441,44
2,3928,12956,10420,-1088,-958,-90
3,-7612,-14184,4292,3792,469,583
4,-1812,16276,1500,1184,491,195
5,-8660,-11672,9568,-1536,-83,613
6,-4044,-15680,4088,1392,72,-221
0,-1060,16488,4340,73,-179,-148
1,-3556,7856,12052,-1232,-323,191
2,4300,12904,10492,-1120,-662,36
